Student_ID,Subject,Due_Date,Status,Grade_Feedback,Guardian_Signature
S08089,Arabic,2024-12-26,Not Done,F,True
S01498,Arabic,2024-09-24,Done,D,False
S10939,English,2024-12-18,Done,C-,True
S08116,Geography,2025-01-01,Done,C-,True
S05201,Math,2024-09-21,Not Done,D,False
S02986,Math,2025-02-09,Done,C,False
S09692,English,2024-11-05,Not Done,A+,False
S08248,Geography,2024-12-28,Not Done,B,False
S00930,Science,2025-02-12,Pending,F,False
S07738,Science,2024-11-07,Done,A+,True
S02761,Arabic,2025-01-19,Done,A+,False
S11804,Math,2024-11-20,Done,D,False
S03236,Arabic,2025-01-20,Pending,A+,False
S10891,Arabic,2024-12-16,Pending,A+,True
S08847,Science,2024-11-01,Done,A,True
S04398,Geography,2024-09-29,Done,B,True
S11825,Arabic,2024-12-31,Not Done,A,False
S02093,Math,2024-11-04,Pending,A+,False
S06087,Geography,2025-01-27,Done,C-,False
S05363,History,2024-12-29,Not Done,C-,False
S01307,Math,2024-12-27,Not Done,B-,False
S06246,English,2024-10-11,Not Done,A+,False
S12096,English,2025-02-12,Pending,B,False
S09719,History,2024-11-28,Done,F,False
S07100,English,2024-11-14,Not Done,B,True
S04884,Science,2024-11-21,Done,A,False
S10924,English,2024-10-30,Done,A,True
S09790,Math,2024-09-25,Done,D,False
S09814,Geography,2025-02-07,Done,C-,False
S07858,English,2025-01-29,Done,B,False
S04641,Math,2024-12-31,Pending,A+,False
S08334,Arabic,2024-12-25,Pending,F,False
S02326,History,2024-12-31,Done,D,False
S06331,Geography,2024-12-09,Pending,B,False
S10138,History,2024-11-17,Done,A,False
S10953,Geography,2024-12-16,Not Done,B,False
S08572,Math,2024-12-09,Pending,B-,True
S02955,English,2024-09-12,Not Done,B-,False
S09615,Science,2025-02-16,Done,F,False
S09969,Geography,2024-09-09,Done,C-,True
S00906,Geography,2024-10-16,Not Done,B-,False
S09028,History,2025-01-09,Pending,A+,False
S06849,History,2025-02-03,Pending,B,True
S09916,Math,2025-01-30,Done,D,True
S00449,Arabic,2024-11-07,Done,B-,True
S09447,Arabic,2024-12-27,Not Done,B,False
S11750,Geography,2024-11-08,Pending,C,True
S11663,Science,2024-12-02,Done,F,True
S01372,Math,2024-10-30,Not Done,C-,False
S12104,Geography,2024-09-29,Done,C,False
S01746,Math,2025-01-21,Done,C-,False
S04388,Arabic,2025-01-19,Done,A+,True
S00521,English,2024-09-19,Done,C,False
S12065,Math,2025-01-21,Done,B,False
S07262,Math,2024-11-18,Not Done,A,True
S03513,Geography,2024-09-26,Done,A,True
S10457,History,2024-10-16,Done,D,False
S01269,English,2024-10-10,Done,D,False
S08881,Arabic,2024-12-31,Not Done,A+,True
S05510,History,2024-11-19,Done,C-,False
S01309,History,2024-11-19,Done,B-,False
S04384,Math,2024-10-10,Not Done,C-,False
S05332,Math,2024-12-22,Not Done,B,False
S01778,English,2024-10-21,Done,B,False
S04612,History,2025-01-09,Not Done,C-,True
S11476,Geography,2024-11-04,Pending,A+,False
S07498,English,2024-09-18,Done,B-,False
S03388,Math,2024-10-21,Done,C-,False
S09594,Geography,2024-10-22,Not Done,C-,False
S01015,History,2025-02-14,Pending,B-,False
S00014,Science,2024-12-08,Done,C-,False
S02680,Math,2024-10-18,Done,C,True
S08161,Arabic,2025-02-11,Done,A+,True
S09366,Arabic,2024-09-13,Not Done,A+,True
S05778,Science,2024-12-02,Done,A+,False
S07960,Science,2024-12-01,Done,C,True
S10676,Science,2025-01-16,Done,B,False
S07693,Science,2024-11-24,Not Done,A,False
S00467,Geography,2025-02-05,Not Done,B-,False
S07077,Math,2025-02-16,Not Done,B-,True
S07080,English,2025-02-21,Done,F,False
S11971,Math,2025-02-24,Done,B-,False
S03648,Math,2025-01-19,Pending,C,False
S04549,Geography,2024-10-29,Done,B-,False
S03925,Science,2025-01-01,Done,B,False
S06103,English,2024-11-15,Done,D,False
S00337,Arabic,2025-01-04,Done,C-,True
S00715,English,2025-02-25,Done,A,True
S09214,History,2025-01-31,Done,A,False
S07547,Math,2024-09-08,Not Done,B,True
S09126,Geography,2024-10-12,Not Done,A+,False
S00751,History,2024-09-24,Not Done,C-,False
S01294,Science,2024-12-22,Done,B,False
S01386,Math,2025-01-21,Pending,C-,True
S10800,Math,2024-09-20,Done,A,False
S09650,Geography,2024-10-18,Not Done,B,True
S04144,Arabic,2024-10-18,Done,D,True
S05196,Geography,2024-12-11,Pending,A+,False
S11801,Geography,2025-03-01,Done,A,True
S07825,Geography,2025-01-12,Pending,F,False
S06917,English,2024-12-17,Not Done,C-,True
S08743,Science,2024-10-27,Done,A,True
S04339,English,2024-10-09,Done,C-,False
S01538,Math,2024-12-17,Pending,C-,True
S06407,English,2024-12-09,Not Done,C-,True
S05690,Math,2024-09-23,Pending,C-,False
S11521,Geography,2024-09-10,Done,A+,False
S08576,English,2024-11-18,Pending,A,True
S06603,Science,2025-02-20,Done,F,False
S04520,Geography,2025-01-15,Pending,F,True
S10408,History,2025-02-17,Pending,C,False
S05777,Arabic,2024-09-08,Pending,A+,False
S07496,Geography,2024-09-13,Not Done,C,False
S02977,History,2024-11-27,Done,A+,False
S11466,History,2024-11-06,Done,B,True
S09037,Math,2024-10-24,Done,B-,True
S09840,English,2024-10-04,Done,C,False
S04617,Arabic,2025-02-07,Done,C,False
S10765,Math,2024-11-30,Done,A,True
S05852,History,2024-09-20,Done,B,False
S09521,Math,2024-09-08,Done,A+,False
S06679,Science,2024-11-18,Done,B,False
S02176,Science,2024-09-11,Done,C-,True
S09089,Arabic,2024-10-03,Done,C,False
S06659,Arabic,2024-11-25,Not Done,A,False
S00870,History,2024-10-09,Done,B,False
S01709,History,2024-10-22,Not Done,F,True
S09791,Math,2024-11-14,Done,C-,True
S06399,History,2024-09-09,Pending,D,False
S07772,Math,2024-09-27,Done,C-,False
S04685,English,2024-12-15,Pending,D,True
S01138,Arabic,2024-09-15,Done,B,True
S02350,Arabic,2025-02-07,Not Done,D,False
S00244,Arabic,2024-11-30,Pending,D,False
S11241,Science,2025-03-03,Done,A,False
S07826,Science,2025-02-14,Pending,B,False
S05399,Arabic,2024-11-15,Pending,A,False
S08103,Arabic,2024-11-08,Not Done,D,False
S11767,History,2025-02-01,Not Done,C,True
S01805,Science,2025-01-05,Done,C,False
S01760,Math,2024-11-25,Not Done,D,False
S03279,History,2024-11-06,Pending,A+,False
S10176,History,2025-01-09,Done,A+,False
S09858,Geography,2024-10-22,Done,F,False
S06894,Geography,2024-11-02,Pending,A,True
S08603,Math,2024-10-30,Done,A+,True
S06028,Science,2024-10-15,Done,B,False
S03490,Geography,2024-11-25,Pending,B,False
S04104,Math,2024-12-19,Not Done,D,True
S07009,Geography,2024-11-30,Done,B-,False
S05028,English,2025-02-18,Done,A+,True
S06234,History,2024-12-02,Not Done,B-,False
S03607,Math,2025-01-11,Pending,B-,False
S06655,English,2024-10-17,Done,C,True
S05598,Arabic,2024-11-18,Done,B-,False
S09017,Science,2025-03-03,Done,B,False
S10481,Math,2024-12-16,Pending,D,False
S12047,English,2025-03-06,Not Done,B,False
S01677,Science,2024-12-02,Not Done,C-,False
S10832,English,2024-10-24,Pending,A,True
S07524,Geography,2024-10-13,Done,A,True
S07958,English,2024-10-23,Done,A+,True
S02022,History,2024-09-16,Pending,D,False
S01523,Science,2025-02-01,Not Done,A+,False
S01105,English,2024-12-25,Done,D,False
S04866,Geography,2024-11-01,Done,B-,True
S03351,Science,2024-11-18,Not Done,D,True
S07657,History,2024-10-05,Pending,D,False
S11581,Arabic,2025-02-06,Not Done,B,False
S02136,History,2025-02-27,Done,B,False
S03155,Geography,2025-02-19,Done,C,True
S04428,Geography,2024-10-13,Pending,B-,False
S01379,Arabic,2024-10-03,Done,A,False
S09168,Science,2025-02-10,Not Done,A+,False
S00540,Geography,2025-02-25,Done,A+,False
S07736,Geography,2025-01-22,Pending,C-,True
S04304,English,2024-11-24,Done,C,False
S04266,Science,2025-01-09,Done,B,False
S12094,History,2025-03-08,Done,D,False
S08259,History,2024-12-06,Not Done,A,False
S08756,History,2025-01-13,Not Done,B-,True
S03960,Science,2024-12-16,Done,A+,False
S08652,Science,2024-09-22,Not Done,C-,False
S01181,Arabic,2024-09-11,Pending,A,False
S09097,Arabic,2024-11-26,Not Done,A,False
S09750,Arabic,2025-02-08,Done,C-,True
S02065,Arabic,2024-11-03,Not Done,C,True
S09904,Arabic,2025-02-24,Pending,A,True
S00324,Science,2025-01-27,Not Done,C,False
S02989,Arabic,2024-09-13,Not Done,B-,True
S05411,Math,2024-09-11,Done,A,False
S00751,Geography,2024-10-08,Done,F,False
S08557,English,2024-12-13,Not Done,C,True
S11335,English,2024-10-23,Done,C,True
S10573,Math,2024-09-16,Not Done,F,False
S11475,Arabic,2025-02-24,Not Done,D,False
S10743,Geography,2024-10-25,Done,A+,False
S00947,English,2024-12-02,Done,D,False
S09925,Science,2024-10-08,Not Done,F,True
S07249,Science,2024-11-01,Not Done,A+,True
S02783,Geography,2025-01-02,Pending,B-,True
S05893,Science,2025-02-28,Done,B,False
S10522,Geography,2024-12-16,Done,A,False
S02767,History,2025-02-17,Not Done,A,False
S07416,English,2024-12-07,Not Done,A+,False
S05654,Geography,2025-02-14,Done,A+,True
S05679,Science,2024-09-26,Pending,A,False
S08229,Arabic,2024-11-23,Done,A+,True
S03011,Science,2024-12-14,Done,C,False
S03581,Math,2024-11-15,Done,B-,True
S00907,Arabic,2024-11-30,Done,F,False
S04917,Math,2024-12-10,Done,B,False
S11183,Arabic,2024-12-24,Done,A+,False
S08400,Arabic,2025-02-15,Done,F,False
S02552,Geography,2025-01-22,Pending,B,False
S02978,History,2024-10-23,Pending,B,False
S04367,History,2025-02-12,Not Done,A+,True
S11773,Geography,2024-12-18,Pending,C,False
S10390,English,2024-12-27,Pending,B,False
S10193,Science,2024-11-05,Done,D,True
S09365,Geography,2025-02-12,Done,C-,False
S01450,Arabic,2024-12-22,Not Done,C-,False
S00373,English,2024-12-13,Pending,C-,False
S05257,Science,2024-10-08,Pending,A,False
S01499,Arabic,2024-11-28,Done,F,True
S00135,Arabic,2024-10-01,Done,B-,False
S10408,Geography,2025-01-05,Not Done,A+,False
S01529,English,2024-11-15,Done,B-,False
S02607,Math,2024-12-08,Done,A,False
S11891,Science,2025-01-06,Not Done,C,True
S10251,Science,2025-02-25,Done,A,False
S09277,Geography,2024-11-28,Not Done,C-,True
S09491,Arabic,2025-02-10,Pending,C,False
S10216,Math,2024-11-24,Done,C-,True
S00238,Math,2024-12-21,Done,D,False
S00437,History,2024-11-28,Pending,A,False
S11692,History,2024-09-26,Done,C,False
S06225,Science,2024-10-29,Done,B-,False
S10729,Geography,2025-02-09,Done,A,True
S06788,English,2024-11-14,Not Done,C-,False
S05973,Math,2025-02-10,Done,A,False
S02452,Arabic,2024-11-14,Done,B,False
S07442,Math,2024-09-17,Not Done,B,True
S03236,Science,2024-09-10,Done,B,False
S11092,English,2025-01-23,Pending,A,False
S06585,English,2024-12-26,Done,C,False
S03180,Math,2024-10-25,Pending,A,True
S09080,Geography,2025-02-01,Done,F,True
S11913,History,2025-03-07,Done,A+,False
S06983,Science,2025-01-04,Done,A+,False
S08393,Geography,2024-10-27,Not Done,A,False
S09139,Science,2024-09-09,Done,A,False
S03167,Arabic,2025-02-25,Pending,F,False
S08493,Geography,2024-12-05,Not Done,A+,True
S01108,History,2024-09-29,Pending,C,False
S09249,English,2025-01-24,Done,D,False
S10991,History,2024-11-20,Not Done,F,False
S05927,Math,2025-01-22,Pending,A,False
S03218,Math,2024-12-25,Not Done,F,False
S08980,Math,2024-12-08,Pending,A,False
S11918,History,2024-10-09,Done,B,False
S10593,Arabic,2025-03-03,Done,C-,True
S02824,Math,2024-09-11,Done,A,False
S03104,History,2024-12-13,Done,F,False
S10732,Arabic,2025-01-20,Done,A+,False
S11316,Science,2024-10-24,Done,B,True
S04343,Geography,2024-12-29,Pending,A+,False
S06990,History,2025-01-07,Pending,A+,False
S00875,English,2024-10-10,Not Done,C-,False
S03255,English,2024-11-23,Pending,D,False
S07168,History,2025-02-07,Not Done,C-,False
S00465,English,2025-01-11,Not Done,A,False
S03811,Geography,2024-10-15,Pending,D,False
S04146,Science,2025-01-14,Not Done,B-,False
S06252,History,2024-10-10,Pending,F,True
S09556,English,2024-10-14,Pending,B-,True
S03472,Math,2024-11-26,Pending,F,True
S05484,English,2025-03-04,Done,A+,False
S08699,English,2025-01-12,Done,B,False
S01792,Math,2024-10-02,Pending,A,False
S11902,Arabic,2024-12-02,Not Done,C-,False
S01998,Science,2024-12-21,Not Done,D,False
S02257,Math,2025-01-21,Not Done,A+,False
S11002,Geography,2024-12-19,Done,F,False
S11831,Math,2024-12-22,Not Done,A+,False
S11105,Geography,2025-03-09,Done,C-,False
S10279,History,2024-09-13,Done,B,False
S02517,Geography,2024-12-29,Pending,C,False
S07253,History,2025-03-04,Pending,A+,True
S04679,Arabic,2024-11-24,Pending,A+,True
S02754,Math,2024-12-07,Pending,B,True
S11357,Science,2024-11-15,Not Done,A,False
S07411,Science,2025-01-08,Not Done,A,False
S10937,Science,2025-01-06,Done,C-,True
S10734,English,2024-12-04,Done,F,True
S03158,English,2025-03-05,Done,F,True
S12127,English,2025-02-02,Pending,F,False
S09584,Geography,2024-12-20,Not Done,B-,False
S04657,English,2024-09-23,Done,B-,True
S08715,Arabic,2024-11-27,Done,B-,False
S10898,Math,2024-10-25,Done,A+,False
S04208,Math,2025-02-20,Done,A,False
S05976,Geography,2024-11-17,Done,A+,True
S10570,Math,2025-02-06,Done,B,False
S08367,Arabic,2024-09-14,Not Done,A,False
S10580,Geography,2024-09-22,Not Done,D,False
S06469,English,2025-02-22,Done,B,False
S10584,Math,2024-09-28,Done,B-,False
S00877,Arabic,2025-02-12,Done,C-,False
S00874,English,2024-11-04,Done,F,True
S10253,Math,2024-10-20,Done,A,True
S03882,English,2025-03-02,Done,B,False
S00950,Arabic,2024-11-05,Done,F,False
S00147,Geography,2025-03-01,Done,D,False
S00005,Geography,2024-12-14,Done,A+,False
S09790,Science,2025-02-10,Not Done,A,True
S10447,History,2024-12-10,Done,C,True
S07112,Science,2024-12-27,Done,F,False
S09873,History,2024-09-27,Done,C,False
S07083,Science,2024-12-07,Not Done,C,False
S00678,Math,2025-01-04,Done,B-,False
S01617,Science,2024-12-25,Done,A+,False
S03899,Arabic,2024-11-28,Done,F,False
S04777,History,2025-03-07,Not Done,C-,False
S08602,Geography,2024-12-28,Done,B-,True
S02934,Arabic,2024-11-02,Not Done,B-,True
S11854,English,2024-12-01,Done,C,True
S10177,Science,2025-01-06,Done,A+,False
S03053,History,2024-11-04,Done,C,True
S10172,Math,2024-12-29,Done,C,True
S05600,Geography,2024-12-06,Not Done,C-,False
S10342,Geography,2024-09-25,Not Done,B,True
S05890,Math,2024-11-15,Not Done,C-,False
S00926,Math,2024-10-24,Done,F,False
S04116,Arabic,2024-10-09,Done,B-,False
S10150,History,2025-02-12,Done,B,False
S08202,Arabic,2024-09-27,Done,C-,False
S01477,English,2025-02-10,Done,C-,False
S06929,Geography,2024-09-11,Not Done,A+,False
S01009,English,2025-02-09,Done,B-,True
S08334,Geography,2024-12-18,Pending,D,False
S04138,Science,2024-10-12,Not Done,A,False
S03141,Science,2024-11-01,Done,C,False
S10412,Math,2024-10-02,Done,C,False
S05406,History,2025-02-27,Done,A,False
S06111,Geography,2024-09-15,Done,D,True
S02987,Geography,2024-12-05,Not Done,A+,False
S07233,Math,2024-12-04,Not Done,C,True
S06100,Geography,2025-02-04,Not Done,B,False
S06341,Arabic,2025-01-29,Pending,C,True
S05578,Arabic,2024-12-06,Not Done,C,True
S02776,Science,2025-02-11,Done,A+,False
S04864,Arabic,2024-10-16,Not Done,F,False
S01870,History,2025-01-19,Done,D,False
S11230,Science,2024-12-25,Done,C-,True
S03631,Math,2024-10-10,Pending,B-,False
S00732,Geography,2024-11-28,Done,D,False
S11982,Arabic,2025-01-14,Done,B,True
S06381,Science,2024-10-06,Done,B,False
S06341,English,2024-12-01,Pending,F,True
S06833,English,2024-10-30,Not Done,B,False
S09304,History,2024-12-15,Not Done,B,False
S03525,Science,2024-12-04,Done,F,False
S00384,Science,2024-12-24,Not Done,C,True
S11278,Geography,2024-11-06,Done,C-,False
S03518,English,2024-10-10,Done,F,True
S00782,Science,2024-11-22,Not Done,B,False
S05314,Geography,2024-12-09,Not Done,C-,True
S06144,English,2024-09-25,Not Done,D,True
S05668,Math,2024-11-25,Not Done,A,False
S01430,Science,2024-10-11,Pending,A+,False
S09464,Arabic,2024-09-28,Not Done,C-,True
S08699,History,2024-12-23,Done,B-,False
S07379,English,2024-10-18,Done,F,False
S10036,History,2024-10-14,Not Done,C,False
S02301,English,2025-02-06,Done,A+,False
S11640,English,2024-09-20,Pending,B,True
S02657,History,2024-12-23,Pending,B-,False
S11444,English,2025-03-04,Done,B-,False
S11274,History,2025-01-23,Not Done,A+,False
S12101,English,2025-03-09,Done,B-,False
S02180,Math,2024-09-15,Not Done,F,True
S05031,Math,2025-03-09,Done,C,False
S09831,Math,2024-11-09,Not Done,A,False
S00052,Science,2025-02-10,Done,C-,False
S09694,Arabic,2025-03-02,Done,A,False
S06361,History,2024-10-16,Not Done,A,False
S07610,Geography,2024-09-27,Not Done,C,False
S01724,Science,2025-01-06,Done,A,False
S10085,Math,2025-01-04,Done,A,False
S07928,Geography,2024-09-21,Not Done,C,True
S11164,History,2024-12-04,Not Done,D,False
S03175,Science,2025-02-12,Pending,B,False
S11632,English,2024-10-27,Pending,C-,False
S07969,History,2024-12-14,Not Done,A+,True
S04680,Math,2025-01-29,Pending,B-,True
S09831,English,2025-02-10,Done,B,False
S03689,Math,2025-01-19,Not Done,F,False
S05745,Math,2024-09-21,Done,B-,True
S05817,English,2024-10-12,Pending,B,False
S07585,Science,2024-11-15,Done,B-,False
S00946,Arabic,2024-11-09,Not Done,B,False
S11148,Arabic,2024-11-02,Done,C-,False
S02350,History,2024-10-09,Done,D,False
S03938,History,2025-01-06,Done,C-,False
S02909,Math,2024-12-18,Done,C-,False
S09471,English,2024-10-18,Done,C,False
S08294,Science,2024-12-14,Not Done,B-,False
S05499,Arabic,2024-09-19,Not Done,C,True
S05093,Science,2024-09-27,Not Done,B-,False
S04239,Geography,2024-12-28,Not Done,D,True
S11473,Science,2024-09-29,Done,B-,False
S00904,Arabic,2024-12-12,Pending,C-,False
S10153,English,2025-02-05,Done,A+,False
S03378,Arabic,2025-02-08,Done,C-,False
S09658,Arabic,2025-01-29,Not Done,C,False
S05400,Geography,2024-10-30,Not Done,B-,False
S08735,Geography,2025-03-08,Done,B-,False
S00774,Math,2025-02-25,Pending,C-,False
S06275,Arabic,2025-01-31,Done,D,True
S09624,Math,2024-09-18,Done,B-,False
S00258,Science,2024-09-09,Done,B-,False
S10569,History,2024-11-13,Done,C,False
S11664,Math,2024-12-20,Done,B,False
S07138,Arabic,2025-01-19,Pending,A,False
S05774,Math,2024-10-31,Done,D,True
S09351,Math,2024-10-06,Not Done,D,False
S02835,Arabic,2025-02-24,Done,A+,False
S10453,Geography,2025-02-20,Done,B-,False
S04691,Science,2025-01-09,Done,A,False
S01374,English,2024-10-20,Done,A+,False
S02241,Math,2024-09-27,Pending,B,False
S04657,Geography,2024-09-21,Not Done,B-,False
S01244,English,2024-10-12,Done,C-,True
S11341,Arabic,2024-10-15,Not Done,A+,False
S01132,Math,2024-10-04,Done,B,False
S01340,Math,2024-12-16,Not Done,F,False
S06750,Math,2024-10-14,Not Done,F,True
S05846,Arabic,2024-10-25,Done,A,False
S07069,History,2024-11-30,Done,A,False
S04734,History,2025-01-28,Pending,B,True
S06219,English,2024-12-07,Done,C-,True
S08530,English,2024-10-27,Pending,D,False
S02019,English,2025-01-01,Done,C,True
S08101,English,2025-02-09,Pending,D,False
S03374,Science,2024-11-07,Not Done,B-,False
S05953,Arabic,2024-10-21,Done,B,False
S04937,History,2025-01-18,Not Done,B-,False
S00027,English,2025-02-19,Not Done,D,True
S03840,Science,2024-09-26,Done,C-,False
S10159,English,2025-02-06,Done,A+,False
S01339,Math,2025-01-25,Not Done,A+,False
S05203,English,2025-02-22,Done,A,False
S03939,History,2024-11-11,Done,D,False
S02421,Science,2025-01-02,Done,B,True
S06291,Science,2025-02-11,Done,A,True
S09474,Math,2025-01-19,Done,A,True
S05037,English,2024-09-24,Pending,B-,False
S04247,Arabic,2024-12-20,Not Done,B-,True
S08588,Science,2025-01-01,Done,B-,False
S03675,Arabic,2024-12-28,Done,A,False
S09546,Science,2025-03-01,Done,D,True
S02358,English,2025-02-22,Not Done,F,False
S07743,Arabic,2024-12-28,Done,C,False
S03903,English,2025-02-24,Pending,A+,True
S11321,Science,2025-02-21,Done,B-,True
S04371,Arabic,2024-12-22,Done,B,False
S11370,History,2024-10-15,Done,C,False
S08570,Arabic,2024-12-20,Done,C-,True
S06861,History,2024-10-19,Not Done,A,False
S06868,Science,2025-02-10,Done,D,False
S11438,Arabic,2024-12-29,Done,A,False
S04233,Science,2025-02-13,Done,C,True
S06179,History,2024-09-26,Not Done,A+,False
S07402,Geography,2024-11-24,Done,C,True
S08456,Math,2025-01-31,Done,C-,True
S11520,Science,2025-02-16,Not Done,C-,False
S02384,Math,2025-02-28,Done,D,False
S01468,Geography,2025-01-12,Not Done,F,True
S04149,English,2024-09-18,Done,A,False
S08404,Arabic,2025-01-16,Done,C,False
S04726,Geography,2024-11-08,Not Done,A+,True
S03977,Math,2024-12-26,Done,C-,False
S03609,Arabic,2024-09-23,Done,F,False
S08368,Geography,2024-10-20,Not Done,A,False
S07788,Geography,2025-02-22,Done,A+,False
S00161,Geography,2024-12-20,Not Done,F,True
S01518,Math,2024-10-20,Not Done,F,False
