Student_ID,Subject,Exam_Score,Homework_Completion_%
S07259,English,60,90.0
S07667,Geography,82,95.0
S02355,Science,97,90.0
S07227,Science,41,80.0
S01114,Science,100,100.0
S08373,Science,51,80.0
S05999,Arabic,65,90.0
S03779,Math,75,90.0
S06156,Science,68,90.0
S00655,Geography,108,90.0
S07963,History,48,95.0
S06964,Geography,50,90.0
S10205,Math,60,100.0
S01113,Geography,90,80.0
S08113,Geography,49,90.0
S01672,Arabic,42,90.0
S11603,English,92,90.0
S05022,English,68,80.0
S06293,Geography,57,80.0
S09598,Math,89,95.0
S12132,Geography,90,95.0
S06542,English,80,100.0
S11532,English,49,100.0
S05202,Math,72,95.0
S11389,Arabic,56,100.0
S10755,Math,80,80.0
S04466,History,52,100.0
S01516,English,63,100.0
S09580,History,82,100.0
S04343,History,95,80.0
S05456,English,75,90.0
S06939,English,53,90.0
S04108,Math,65,100.0
S03069,Science,81,90.0
S05506,Geography,101,80.0
S04887,English,84,100.0
S03779,Arabic,44,100.0
S11468,Math,43,95.0
S05290,Geography,101,80.0
S01545,Science,56,90.0
S03635,Arabic,68,80.0
S09509,Math,92,90.0
S06132,History,57,95.0
S01772,Arabic,61,90.0
S02433,Science,99,95.0
S12088,Science,43,95.0
S09708,Science,40,95.0
S04657,History,108,100.0
S03795,Science,51,100.0
S11245,Arabic,102,80.0
S06875,History,78,80.0
S01660,History,48,90.0
S01600,Arabic,110,95.0
S10716,English,82,90.0
S04298,English,89,80.0
S07684,Math,45,80.0
S06269,Math,63,80.0
S11472,Geography,99,90.0
S10937,Arabic,49,95.0
S01765,Science,79,95.0
S12085,Math,103,95.0
S02514,Math,55,95.0
S09989,Arabic,40,95.0
S11235,Science,102,95.0
S10396,History,108,80.0
S06652,Geography,84,95.0
S06432,English,43,90.0
S06967,English,85,95.0
S01095,History,101,100.0
S08654,Arabic,41,90.0
S06728,Arabic,87,100.0
S06414,History,94,90.0
S00685,Math,80,80.0
S11776,Arabic,81,95.0
S01323,Math,100,90.0
S09464,History,44,95.0
S03481,History,90,100.0
S03867,Arabic,63,100.0
S03417,English,96,100.0
S04815,History,40,95.0
S02039,Math,106,95.0
S07950,English,41,80.0
S09788,History,88,80.0
S06307,English,44,95.0
S09750,Arabic,46,80.0
S00941,Geography,108,95.0
S11073,Arabic,51,100.0
S06036,Science,87,95.0
S06793,Science,66,95.0
S09343,English,109,90.0
S00191,English,53,80.0
S00734,History,97,80.0
S10104,Science,88,95.0
S08950,English,62,95.0
S11667,Arabic,92,90.0
S01824,Geography,93,100.0
S07943,Geography,85,95.0
S02466,Math,88,80.0
S02213,English,74,100.0
S05210,English,63,90.0
S02045,English,64,90.0
S03157,English,103,80.0
S01928,Science,87,80.0
S03747,Science,83,100.0
S11250,Science,107,95.0
S05521,Science,65,100.0
S03258,Arabic,69,95.0
S04448,History,101,90.0
S06523,Arabic,75,100.0
S09220,Arabic,52,100.0
S08012,History,110,90.0
S03333,Science,81,95.0
S05227,English,77,80.0
S07690,History,67,90.0
S11516,Science,72,95.0
S07887,Geography,104,90.0
S10280,Science,41,80.0
S11021,Arabic,70,90.0
S04360,Geography,75,80.0
S11929,History,91,100.0
S07293,Math,75,100.0
S09116,Arabic,59,95.0
S11032,Math,101,95.0
S08621,History,47,90.0
S08386,Arabic,88,90.0
S03312,English,102,90.0
S03859,Geography,95,100.0
S02759,Science,92,95.0
S02582,Math,80,95.0
S06118,Geography,45,100.0
S03390,Geography,101,95.0
S04623,Science,54,95.0
S02960,Science,85,80.0
S07733,Math,94,100.0
S01344,English,69,90.0
S10072,Science,105,90.0
S01242,Geography,106,100.0
S02495,English,60,90.0
S02652,Arabic,90,95.0
S10708,Geography,56,90.0
S10064,Math,42,100.0
S05360,Arabic,110,80.0
S01520,Math,46,80.0
S09941,Science,66,80.0
S08038,Science,100,100.0
S10436,Arabic,71,90.0
S08977,Geography,45,100.0
S10286,English,108,95.0
S00874,Geography,80,95.0
S07261,Geography,60,95.0
S03942,Geography,73,100.0
S05798,Science,53,90.0
S06019,Geography,83,95.0
S03498,Math,67,95.0
S08506,Math,50,95.0
S03402,Geography,77,100.0
S10718,Science,88,100.0
S05488,English,71,95.0
S08171,English,63,90.0
S00277,Science,51,80.0
S02393,Science,67,90.0
S01642,Math,103,95.0
S02841,History,109,100.0
S06913,Math,104,80.0
S01981,English,79,90.0
S01144,Arabic,80,100.0
S01480,History,84,80.0
S01331,Arabic,60,100.0
S08968,English,93,90.0
S06145,Math,64,100.0
S04666,Science,101,80.0
S10413,Science,97,100.0
S10783,Arabic,58,90.0
S03937,Geography,100,95.0
S00930,Science,96,95.0
S02401,History,99,90.0
S04094,English,79,80.0
S05629,Science,96,90.0
S11755,English,92,95.0
S08057,English,87,90.0
S08520,History,85,100.0
S10933,Geography,110,100.0
S01269,Arabic,94,95.0
S02557,Science,42,80.0
S10925,Math,87,100.0
S11834,Arabic,59,80.0
S05031,English,99,95.0
S12031,Math,94,100.0
S11150,English,75,90.0
S01566,Arabic,68,95.0
S07433,Arabic,62,90.0
S04713,Science,65,95.0
S00914,Math,40,90.0
S04393,Math,62,80.0
S06212,Arabic,41,90.0
S10796,Geography,104,95.0
S08534,History,75,90.0
S00458,Arabic,48,95.0
S07421,Arabic,45,90.0
S10857,History,64,90.0
S02331,English,40,90.0
S09450,Arabic,87,90.0
S02443,History,66,95.0
S07850,Science,94,80.0
S11068,Science,76,95.0
S01640,History,52,95.0
S09235,English,108,100.0
S03531,History,86,95.0
S06861,Science,53,80.0
S04655,English,77,80.0
S06530,Science,73,95.0
S05559,English,65,100.0
S07143,English,57,90.0
S05474,Arabic,61,90.0
S00447,Math,44,100.0
S05513,Arabic,62,80.0
S04668,Math,46,95.0
S00796,Geography,91,90.0
S07284,English,90,95.0
S00876,History,40,100.0
S01715,Math,71,90.0
S06411,Geography,107,90.0
S09482,Math,76,100.0
S04472,Arabic,60,100.0
S09129,Math,107,100.0
S06907,Science,52,100.0
S02088,Geography,106,100.0
S07530,Geography,43,100.0
S10821,Math,59,95.0
S08505,Geography,48,95.0
S02925,Arabic,84,100.0
S09126,Geography,67,95.0
S03721,History,84,95.0
S03214,History,49,95.0
S03480,History,77,80.0
S01804,Arabic,76,90.0
S09634,Geography,110,100.0
S05254,Science,63,100.0
S11502,Science,97,95.0
S09974,History,53,95.0
S06251,Arabic,101,90.0
S03245,Math,76,80.0
S07943,English,77,90.0
S06166,Arabic,76,95.0
S09694,Geography,98,90.0
S05708,English,58,100.0
S10970,Arabic,71,100.0
S03476,Geography,86,100.0
S10268,Math,96,80.0
S02781,History,52,90.0
S03280,History,51,100.0
S03178,English,58,80.0
S05013,History,76,95.0
S10997,English,59,90.0
S00433,English,48,95.0
S06191,Geography,77,80.0
S07782,Geography,102,80.0
S00818,English,59,90.0
S09243,Math,62,100.0
S08909,Geography,46,80.0
S03662,Arabic,92,95.0
S12016,Arabic,85,95.0
S11463,English,53,80.0
S10898,English,102,100.0
S04919,English,47,90.0
S00631,English,104,90.0
S04707,English,71,80.0
S09733,Arabic,62,90.0
S04792,History,86,95.0
S04775,Math,63,95.0
S09093,Science,60,90.0
S01771,Arabic,44,90.0
S05912,Arabic,55,95.0
S12108,Science,83,95.0
S05352,History,96,90.0
S10348,Arabic,80,100.0
S02391,History,41,100.0
S02146,English,107,100.0
S04218,Arabic,62,90.0
S10893,Geography,109,95.0
S04546,Geography,59,95.0
S10725,Arabic,63,100.0
S05855,English,50,95.0
S06980,English,104,100.0
S02807,Science,62,80.0
S03307,History,106,80.0
S09069,Arabic,95,80.0
S00347,Math,52,80.0
S00468,Science,76,95.0
S11964,Math,44,95.0
S04460,History,60,80.0
S00112,English,60,95.0
S06222,Geography,44,95.0
S01181,English,71,90.0
S00858,Geography,73,80.0
S11251,Arabic,67,95.0
S01867,History,99,100.0
S08316,Arabic,99,90.0
S05024,History,103,95.0
S07056,Geography,66,100.0
S10925,English,50,90.0
S09755,English,47,100.0
S07657,Arabic,83,95.0
S03995,Arabic,102,95.0
S02834,Arabic,67,100.0
S09548,Math,109,95.0
S01894,Arabic,45,100.0
S08481,Science,44,95.0
S00720,History,63,100.0
S06813,History,105,100.0
S01734,Science,94,95.0
S03514,English,88,90.0
S09758,Arabic,73,80.0
S03032,Geography,92,100.0
S02685,English,88,90.0
S03246,Geography,81,95.0
S03821,Arabic,87,90.0
S03997,Math,49,80.0
S03420,Science,100,100.0
S09894,English,109,90.0
S07427,Science,107,100.0
S06659,English,55,100.0
S03592,English,103,95.0
S04105,English,96,80.0
S06837,Math,73,80.0
S05842,Math,67,95.0
S03533,Math,75,90.0
S00667,Math,72,80.0
S10964,Science,74,95.0
S02706,English,55,90.0
S10533,Math,75,95.0
S06043,History,42,95.0
S04907,Geography,61,95.0
S04344,Science,109,90.0
S10321,Arabic,65,95.0
S06389,History,90,95.0
S01578,Math,87,90.0
S02077,Math,43,95.0
S07458,English,105,90.0
S00954,Science,85,90.0
S09153,English,79,90.0
S05743,Math,84,95.0
S03891,Geography,83,95.0
S09500,Math,66,100.0
S03134,Arabic,84,100.0
S05073,Geography,42,95.0
S09622,Geography,98,100.0
S00803,Arabic,101,80.0
S07128,History,103,95.0
S01585,Math,101,100.0
S10701,Geography,42,80.0
S03412,Science,101,100.0
S06159,Arabic,83,95.0
S06632,Math,80,90.0
S09289,History,42,90.0
S11581,History,89,95.0
S07376,Geography,92,100.0
S07582,English,95,100.0
S01798,Geography,83,95.0
S00568,Arabic,49,100.0
S05108,Math,91,100.0
S00873,Science,63,80.0
S04806,Science,91,90.0
S08973,Math,82,80.0
S03334,Arabic,44,80.0
S09357,English,49,90.0
S10827,Science,88,90.0
S04126,Math,84,95.0
S01392,Science,57,95.0
S11674,Science,86,90.0
S06410,History,56,95.0
S04111,English,83,100.0
S10175,Science,55,80.0
S01664,English,57,80.0
S11712,Arabic,104,95.0
S11848,Science,44,80.0
S07628,History,98,90.0
S00217,English,48,100.0
S10602,Arabic,57,90.0
S06180,Math,95,95.0
S09965,English,89,90.0
S00427,Science,54,100.0
S01836,Science,61,95.0
S11579,Science,43,80.0
S00601,Geography,79,100.0
S01465,History,104,95.0
S11908,Science,58,95.0
S04962,Arabic,49,90.0
S02770,Arabic,68,80.0
S02838,English,54,95.0
S04982,Math,57,95.0
S04796,English,74,95.0
S11267,Geography,57,80.0
S10580,English,72,80.0
S00805,Science,77,80.0
S03066,Math,90,100.0
S04526,Math,103,80.0
S11562,Arabic,65,95.0
S04215,History,100,80.0
S00242,Math,77,90.0
S00594,English,62,80.0
S09608,History,68,95.0
S02412,English,79,100.0
S00510,Math,72,80.0
S02995,Arabic,53,100.0
S01275,Arabic,106,95.0
S08025,English,57,90.0
S03601,Arabic,97,100.0
S02426,Arabic,106,95.0
S01662,Arabic,94,95.0
S07782,Geography,75,90.0
S02796,Arabic,105,90.0
S03560,Geography,86,95.0
S11808,Geography,68,80.0
S05610,History,98,90.0
S11499,English,86,95.0
S05739,English,41,100.0
S02822,Arabic,40,95.0
S08009,Geography,41,100.0
S05746,Math,81,80.0
S00163,Math,64,100.0
S01366,Geography,46,100.0
S09250,English,59,100.0
S08041,Geography,79,90.0
S03613,Science,79,90.0
S05992,English,71,80.0
S04798,English,94,90.0
S01220,History,72,95.0
S10971,Science,58,95.0
S08497,Math,89,95.0
S10983,Science,87,100.0
S03582,History,43,95.0
S01665,Science,46,95.0
S08587,Geography,43,100.0
S10278,English,40,100.0
S08889,Arabic,51,80.0
S03702,Arabic,78,90.0
S07845,Math,47,100.0
S09535,Science,56,95.0
S09820,Science,74,95.0
S01118,History,91,100.0
S06863,Math,104,100.0
S07305,Geography,54,100.0
S05996,English,50,90.0
S10306,History,83,100.0
S06429,Arabic,44,90.0
S04429,Geography,67,90.0
S09618,English,74,80.0
S01850,Math,87,90.0
S04112,Arabic,97,95.0
S01855,Science,100,90.0
S00977,Geography,64,100.0
S00757,Math,80,95.0
S04313,Arabic,81,95.0
S07343,Science,79,90.0
S03893,English,102,80.0
S02787,Science,62,95.0
S06212,Science,107,95.0
S00495,Geography,42,95.0
S08215,English,49,100.0
S10194,History,63,95.0
S09492,History,100,80.0
S11565,Math,50,95.0
S03392,Math,58,95.0
S06086,Geography,97,80.0
S08676,English,56,80.0
S04848,English,106,90.0
S07651,Math,94,95.0
S11551,History,62,80.0
S05154,Geography,98,80.0
S11536,History,74,90.0
S01323,History,90,95.0
S11940,Science,77,95.0
S07358,Math,47,80.0
S04148,Arabic,43,100.0
S05385,English,71,95.0
S04680,Arabic,76,80.0
S00541,Arabic,58,90.0
S10711,Arabic,41,80.0
S09512,Science,109,95.0
S09962,English,52,95.0
S07152,English,87,95.0
S11046,History,86,95.0
S05084,History,59,90.0
S07179,Math,110,100.0
S06132,Math,98,90.0
S02670,Science,88,80.0
S08755,English,56,90.0
S03300,English,98,100.0
S02714,Arabic,90,80.0
S01143,Geography,84,90.0
S07306,Math,42,90.0
S12041,Geography,74,90.0
S01125,English,110,80.0
S10169,Math,49,80.0
S01907,History,48,95.0
S05194,History,49,100.0
S06399,History,46,90.0
S02007,English,98,95.0
S05563,Math,54,95.0
S02600,Arabic,79,95.0
S05686,Geography,100,80.0
S02353,History,87,95.0
S05628,History,78,95.0
S03725,English,106,100.0
S08718,History,64,90.0
S00739,Arabic,70,95.0
S00991,Geography,81,90.0
S03213,History,80,95.0
S05678,English,64,95.0
S09406,Science,45,95.0
S00835,Geography,91,95.0
S07766,History,48,95.0
S11684,Math,100,95.0
S04304,Geography,70,100.0
S08370,Arabic,86,95.0
S05885,History,53,100.0
S01489,English,66,95.0
S12092,English,79,95.0
S12084,Math,77,80.0
S03429,Science,102,95.0
S02537,Math,104,95.0
S06630,Math,88,90.0
S03967,Science,45,80.0
S02053,Science,53,90.0
S03173,Geography,49,95.0
S08638,History,62,100.0
S08179,English,48,95.0
S03957,Science,96,80.0
S08138,Arabic,42,90.0
S09092,Geography,74,80.0
S11471,Arabic,104,95.0
S07524,Math,77,90.0
S01654,Science,53,90.0
S02622,Science,58,90.0
S06188,Math,104,95.0
S05744,Math,83,95.0
S01708,Geography,102,95.0
S03735,Science,80,95.0
S07194,Math,82,100.0
S11129,Science,101,90.0
S11614,Science,52,80.0
S00401,History,86,80.0
S03798,History,83,95.0
S06728,English,85,90.0
S11256,Math,78,100.0
S10706,History,103,80.0
S01813,English,107,90.0
S12025,Geography,56,100.0
S05384,Math,50,95.0
S01221,Science,77,95.0
S03560,English,51,90.0
S00828,Geography,91,95.0
S05846,Science,63,95.0
S11230,Geography,44,90.0
S09001,Science,107,80.0
S11964,History,65,80.0
S00416,Geography,52,80.0
S10643,Arabic,91,100.0
S04440,Geography,99,95.0
S12000,English,43,95.0
S12051,History,67,95.0
S01325,Geography,100,100.0
S04817,Geography,72,90.0
S07824,English,61,80.0
S01803,Geography,80,80.0
S10768,History,89,95.0
S03011,History,105,80.0
S03738,Arabic,92,90.0
S02012,Math,98,90.0
S10897,Geography,59,95.0
S00975,Arabic,51,100.0
S10933,Science,87,95.0
S10752,Math,65,95.0
S10548,Arabic,53,100.0
S00968,Geography,76,90.0
S03578,Arabic,62,95.0
S06325,Science,66,80.0
S01821,History,102,90.0
S05153,History,85,95.0
S01346,Geography,42,80.0
S02261,History,59,95.0
S11831,Geography,99,100.0
S10079,Math,69,95.0
S05043,English,82,100.0
S07577,Arabic,92,95.0
S08302,English,97,100.0
S01921,Arabic,43,100.0
S01297,Geography,87,95.0
S05136,Math,45,95.0
S00459,Science,81,100.0
S06418,English,45,95.0
S09912,Math,61,90.0
S02987,Science,70,95.0
S04750,Arabic,78,80.0
S05348,English,63,80.0
S08514,History,102,95.0
S09444,Geography,73,80.0
S10459,English,110,80.0
S06659,Science,80,90.0
S04451,Geography,109,95.0
S06698,History,66,95.0
S10033,Science,110,95.0
S11491,Arabic,51,95.0
S08878,English,107,95.0
S08471,English,58,90.0
S08744,Math,95,80.0
S11314,Geography,53,95.0
S04115,Science,50,100.0
S09875,English,110,90.0
S08652,Science,57,100.0
S00103,History,72,100.0
S01010,Geography,41,95.0
S07687,Math,88,100.0
S05267,Geography,88,100.0
S06674,English,62,90.0
S07187,Science,47,100.0
S04662,Math,82,95.0
S10418,Arabic,86,95.0
S05608,Geography,105,90.0
S08977,Arabic,44,95.0
S07739,Science,70,95.0
S02566,English,51,80.0
S02625,Math,82,90.0
S03233,English,72,90.0
S04767,Geography,43,90.0
S04181,English,90,100.0
S07148,English,103,80.0
S01747,Arabic,54,100.0
S09953,Geography,83,100.0
S04422,Arabic,75,80.0
S02763,History,52,100.0
S12081,English,106,95.0
S03176,Math,70,95.0
S08230,Math,68,100.0
S11057,English,46,95.0
S04610,Science,90,80.0
S09959,Geography,71,95.0
S06392,History,60,95.0
S10018,Math,51,95.0
S00187,Arabic,99,100.0
S11488,Science,91,100.0
S02464,Arabic,87,95.0
S11583,Arabic,78,100.0
S11249,Math,50,80.0
S02398,Geography,64,95.0
S00273,Science,78,100.0
S00605,Geography,51,100.0
S06217,History,101,80.0
S01336,Science,93,80.0
S07367,History,43,90.0
S01606,English,59,100.0
S11272,History,51,95.0
S07119,Science,47,95.0
S07915,Arabic,90,90.0
S11350,Arabic,108,95.0
S11993,Science,93,95.0
S05273,Math,98,90.0
S10773,History,85,80.0
S07964,Arabic,104,95.0
S10878,History,63,80.0
S09922,Arabic,42,95.0
S03305,History,46,80.0
S11098,Geography,110,90.0
S10075,Arabic,98,95.0
S05102,Geography,42,95.0
S06637,English,45,100.0
S09743,Geography,76,100.0
S07879,Geography,89,95.0
S06580,Math,47,95.0
S09994,Arabic,76,100.0
S04223,Science,69,100.0
S08821,Geography,77,95.0
S08240,History,92,95.0
S09383,History,55,95.0
S10334,Geography,68,80.0
S06946,Math,44,90.0
S00484,English,108,100.0
S05726,History,95,80.0
S07674,Geography,56,90.0
S11260,Geography,63,80.0
S05823,Geography,59,95.0
S10712,History,101,100.0
S03659,Geography,92,80.0
S07429,Math,72,95.0
S01734,Geography,73,80.0
S00635,English,106,90.0
S08189,Geography,67,95.0
S08982,Arabic,98,100.0
S09742,Science,82,90.0
S00814,Arabic,72,80.0
S09947,Math,98,95.0
S01311,Science,70,90.0
S07912,History,90,100.0
S11671,Science,91,90.0
S07403,Arabic,95,80.0
S06238,Math,85,100.0
S04900,Arabic,69,95.0
S09953,Arabic,53,100.0
S06421,Geography,51,80.0
S07785,Arabic,58,95.0
S11008,Geography,102,95.0
S00122,Science,41,90.0
S08975,History,76,95.0
S05613,Arabic,90,80.0
S01947,Geography,73,80.0
S00527,History,68,80.0
S10603,History,100,95.0
S12121,English,101,80.0
S03780,Math,93,95.0
S07673,Arabic,86,80.0
S09256,English,54,80.0
S04274,English,110,95.0
S05572,Geography,103,100.0
S06585,Science,89,100.0
S02769,English,72,95.0
S09855,English,81,80.0
S03703,English,99,100.0
S00613,Geography,101,95.0
S03234,Arabic,88,80.0
S00786,Geography,66,80.0
S05352,History,77,100.0
S05366,History,104,100.0
S09547,Math,107,80.0
S08846,Science,92,80.0
S02281,History,81,95.0
S04116,History,47,95.0
S04565,Geography,54,95.0
S03525,Arabic,44,100.0
S08694,Science,110,100.0
S06107,English,91,90.0
S03941,English,54,90.0
S05640,Arabic,109,90.0
S00900,English,79,90.0
S03280,Arabic,100,90.0
S10811,Arabic,41,95.0
S09396,Arabic,85,95.0
S08531,Science,79,100.0
S07560,English,47,90.0
S08415,Math,80,80.0
S04478,History,72,95.0
S08888,English,91,90.0
S01545,Science,81,95.0
S05181,English,53,95.0
S07107,History,104,100.0
S08183,Science,96,100.0
S08911,Science,44,95.0
S00309,Geography,100,95.0
S03607,English,72,100.0
S03001,English,53,100.0
S03893,Geography,92,90.0
S01522,Arabic,90,80.0
S03411,History,101,100.0
S00634,History,74,80.0
S10390,Math,68,90.0
S00689,Science,76,95.0
S04154,Math,59,100.0
S11650,English,66,95.0
S02169,English,82,90.0
S04143,English,73,90.0
S09526,Math,101,80.0
S00109,Math,87,90.0
S10002,History,43,100.0
S11462,Science,42,95.0
S11956,Geography,53,95.0
S10524,Geography,50,95.0
S08926,English,70,90.0
S11640,History,91,95.0
S06738,English,47,90.0
S04192,Science,100,95.0
S05841,Arabic,48,95.0
S06831,Science,107,90.0
S00479,History,75,95.0
S09018,Geography,57,90.0
S11232,English,89,100.0
S00219,Science,103,80.0
S05397,History,103,90.0
S00838,Math,93,100.0
S08127,Geography,102,90.0
S08876,Arabic,104,95.0
S10362,Science,99,95.0
S10080,English,48,95.0
S11101,English,90,90.0
S00727,Arabic,41,80.0
S01413,Science,62,95.0
S01247,Science,86,95.0
S04016,Geography,44,95.0
S07631,Math,107,95.0
S07093,English,103,95.0
S03851,Math,57,90.0
S05537,Geography,99,95.0
S06423,History,57,100.0
S09238,History,63,90.0
S01797,History,93,90.0
S07924,Science,102,80.0
S00070,English,91,90.0
S05465,Math,43,90.0
S04045,Science,84,100.0
S00324,English,74,100.0
S03073,Geography,74,90.0
S04812,History,110,80.0
S03947,Geography,85,100.0
S03870,Science,70,95.0
S08529,Math,103,90.0
S01420,Geography,56,80.0
S03162,Geography,104,80.0
S10225,English,110,100.0
S05667,Geography,72,100.0
S11193,Arabic,92,95.0
S06576,Arabic,48,95.0
S01546,English,86,90.0
S02093,Math,107,95.0
S09138,History,100,80.0
S01700,English,83,95.0
S01873,Geography,77,90.0
S01100,History,59,95.0
S03277,History,109,95.0
S07257,Science,104,80.0
S08172,Geography,74,95.0
S10527,Geography,101,95.0
S02218,English,65,90.0
S10845,English,51,100.0
S03443,Math,103,90.0
S00964,English,59,80.0
S04767,English,46,90.0
S09114,Science,87,80.0
S00593,History,71,95.0
S02806,Math,102,90.0
S02971,Math,75,90.0
S00512,Math,85,80.0
S00957,Math,71,100.0
S02137,Math,106,95.0
S08594,English,92,90.0
S03747,Science,80,90.0
S03259,English,47,95.0
S03470,English,57,100.0
S11814,Math,75,90.0
S07872,Geography,82,90.0
S06577,Geography,72,95.0
S09234,History,102,90.0
S03448,English,74,100.0
S05137,Math,61,95.0
S07063,History,41,90.0
S08473,Science,93,80.0
S00014,Science,104,95.0
S05274,History,90,95.0
S09917,History,106,90.0
S01623,Math,80,95.0
S06175,English,82,95.0
S04293,English,75,90.0
S03652,History,87,95.0
S00030,History,63,95.0
S05219,Math,86,95.0
S01034,Arabic,69,95.0
S04625,Arabic,105,80.0
S01078,Math,104,100.0
S01766,English,104,90.0
S02407,Science,101,95.0
S07618,History,108,95.0
S02651,English,56,90.0
S02044,History,102,95.0
S09577,Arabic,99,90.0
S04665,Math,69,80.0
S06059,Geography,58,90.0
S04875,Math,85,80.0
S10289,Math,92,95.0
S10844,Geography,63,95.0
S07777,Arabic,83,95.0
S12128,History,42,90.0
S05848,Science,64,95.0
S07445,Math,68,80.0
S02283,Arabic,90,95.0
S09078,Arabic,89,90.0
S02822,Geography,67,90.0
S09499,Geography,77,90.0
S02878,English,85,90.0
S07827,History,60,95.0
S04399,Math,52,95.0
S09183,English,100,95.0
S04080,English,79,95.0
S00506,Arabic,85,80.0
S12016,History,62,95.0
S11028,Geography,48,95.0
S06967,Math,93,95.0
S08607,Geography,106,90.0
S11369,Arabic,91,95.0
S04553,Math,94,90.0
S04661,Geography,91,95.0
S06294,Geography,66,95.0
S03786,History,44,80.0
S02446,History,72,100.0
S02764,Arabic,76,95.0
S08409,Math,61,95.0
